Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
24/04/2019 16:00:00,135.1,24/04/2019 16:00:00,88.39,24/04/2019 16:00:00,76.39,24/04/2019 16:00:00,197.63,24/04/2019 16:00:00,47.98
25/04/2019 16:00:00,137.24,25/04/2019 16:00:00,87.56,25/04/2019 16:00:00,77.11,25/04/2019 16:00:00,197.93,25/04/2019 16:00:00,47.84
26/04/2019 16:00:00,139.92,26/04/2019 16:00:00,88.31,26/04/2019 16:00:00,77.45,26/04/2019 16:00:00,197.42,26/04/2019 16:00:00,48.26
29/04/2019 16:00:00,139.3,29/04/2019 16:00:00,88.26,29/04/2019 16:00:00,76.91,29/04/2019 16:00:00,197.12,29/04/2019 16:00:00,48.42
30/04/2019 16:00:00,136.97,30/04/2019 16:00:00,87.83,30/04/2019 16:00:00,77.68,30/04/2019 16:00:00,197.57,30/04/2019 16:00:00,49.06
01/05/2019 16:00:00,136.38,01/05/2019 16:00:00,85.9,01/05/2019 16:00:00,77.52,01/05/2019 16:00:00,194.17,01/05/2019 16:00:00,48.59
02/05/2019 16:00:00,134.14,02/05/2019 16:00:00,85.27,02/05/2019 16:00:00,77.47,02/05/2019 16:00:00,194.61,02/05/2019 16:00:00,48.39
03/05/2019 16:00:00,134.33,03/05/2019 16:00:00,85.7,03/05/2019 16:00:00,78.05,03/05/2019 16:00:00,197.52,03/05/2019 16:00:00,48.72
06/05/2019 16:00:00,135,06/05/2019 16:00:00,83.57,06/05/2019 16:00:00,78.06,06/05/2019 16:00:00,198.9,06/05/2019 16:00:00,48.47
07/05/2019 16:00:00,133.44,07/05/2019 16:00:00,82.54,07/05/2019 16:00:00,77.96,07/05/2019 16:00:00,198.04,07/05/2019 16:00:00,48
08/05/2019 16:00:00,134.99,08/05/2019 16:00:00,82.77,08/05/2019 16:00:00,78.05,08/05/2019 16:00:00,198.03,08/05/2019 16:00:00,47.85
09/05/2019 16:00:00,133.59,09/05/2019 16:00:00,82.98,09/05/2019 16:00:00,77.9,09/05/2019 16:00:00,197.73,09/05/2019 16:00:00,47.4
10/05/2019 16:00:00,134.04,10/05/2019 16:00:00,83.95,10/05/2019 16:00:00,78.42,10/05/2019 16:00:00,199.99,10/05/2019 16:00:00,48.19
13/05/2019 16:00:00,131.34,13/05/2019 16:00:00,82.53,13/05/2019 16:00:00,76.68,13/05/2019 16:00:00,199.03,13/05/2019 16:00:00,48.05
14/05/2019 16:00:00,133.2,14/05/2019 16:00:00,83.67,14/05/2019 16:00:00,77.06,14/05/2019 16:00:00,198.01,14/05/2019 16:00:00,48.69
15/05/2019 16:00:00,134.68,15/05/2019 16:00:00,84.01,15/05/2019 16:00:00,77.76,15/05/2019 16:00:00,199.07,15/05/2019 16:00:00,49.18
16/05/2019 16:00:00,135.5,16/05/2019 16:00:00,84.28,16/05/2019 16:00:00,78.9,16/05/2019 16:00:00,199.99,16/05/2019 16:00:00,49.58
17/05/2019 16:00:00,135.04,17/05/2019 16:00:00,84.57,17/05/2019 16:00:00,78.91,17/05/2019 16:00:00,199.22,17/05/2019 16:00:00,49.2
20/05/2019 16:00:00,133.91,20/05/2019 16:00:00,82.85,20/05/2019 16:00:00,76.66,20/05/2019 16:00:00,198.99,20/05/2019 16:00:00,48.85
21/05/2019 16:00:00,134.09,21/05/2019 16:00:00,83.64,21/05/2019 16:00:00,77.53,21/05/2019 16:00:00,199.84,21/05/2019 16:00:00,48.6
22/05/2019 16:00:00,133.85,22/05/2019 16:00:00,83.2,22/05/2019 16:00:00,77.25,22/05/2019 16:00:00,199.96,22/05/2019 16:00:00,49.65
23/05/2019 16:00:00,132.73,23/05/2019 16:00:00,82.64,23/05/2019 16:00:00,76.41,23/05/2019 16:00:00,198.97,23/05/2019 16:00:00,49.85
24/05/2019 16:00:00,132.79,24/05/2019 16:00:00,82.16,24/05/2019 16:00:00,76.15,24/05/2019 16:00:00,197.77,24/05/2019 16:00:00,49.61
28/05/2019 16:00:00,132.62,28/05/2019 16:00:00,81.2,28/05/2019 16:00:00,75.7,28/05/2019 16:00:00,196.67,28/05/2019 16:00:00,49.1
29/05/2019 16:00:00,131.57,29/05/2019 16:00:00,78.87,29/05/2019 16:00:00,75.28,29/05/2019 16:00:00,196.02,29/05/2019 16:00:00,48.61
30/05/2019 16:00:00,132.2,30/05/2019 16:00:00,79.26,30/05/2019 16:00:00,76.17,30/05/2019 16:00:00,199.24,30/05/2019 16:00:00,49.25
31/05/2019 16:00:00,132.04,31/05/2019 16:00:00,77.14,31/05/2019 16:00:00,76.06,31/05/2019 16:00:00,198.27,31/05/2019 16:00:00,49.13
03/06/2019 16:00:00,132.47,03/06/2019 16:00:00,77.96,03/06/2019 16:00:00,76.22,03/06/2019 16:00:00,198.78,03/06/2019 16:00:00,49.98
04/06/2019 16:00:00,134.82,04/06/2019 16:00:00,81.62,04/06/2019 16:00:00,78.52,04/06/2019 16:00:00,199.63,04/06/2019 16:00:00,50
05/06/2019 16:00:00,135.94,05/06/2019 16:00:00,82.72,05/06/2019 16:00:00,79.96,05/06/2019 16:00:00,200.13,05/06/2019 16:00:00,50.78
06/06/2019 16:00:00,137.21,06/06/2019 16:00:00,82.45,06/06/2019 16:00:00,81.4,06/06/2019 16:00:00,203.05,06/06/2019 16:00:00,51.4
07/06/2019 16:00:00,138.04,07/06/2019 16:00:00,83.41,07/06/2019 16:00:00,82.48,07/06/2019 16:00:00,205.48,07/06/2019 16:00:00,51.49
10/06/2019 16:00:00,137.07,10/06/2019 16:00:00,82.58,10/06/2019 16:00:00,81.93,10/06/2019 16:00:00,201.3,10/06/2019 16:00:00,51.38
11/06/2019 16:00:00,135.08,11/06/2019 16:00:00,83.26,11/06/2019 16:00:00,82.37,11/06/2019 16:00:00,203.26,11/06/2019 16:00:00,51.33
12/06/2019 16:00:00,135.72,12/06/2019 16:00:00,82.63,12/06/2019 16:00:00,82.93,12/06/2019 16:00:00,204.93,12/06/2019 16:00:00,51.64
13/06/2019 16:00:00,141.74,13/06/2019 16:00:00,83.61,13/06/2019 16:00:00,83.35,13/06/2019 16:00:00,204.49,13/06/2019 16:00:00,51.13
14/06/2019 16:00:00,141.65,14/06/2019 16:00:00,83.44,14/06/2019 16:00:00,84.24,14/06/2019 16:00:00,205.29,14/06/2019 16:00:00,51.31
17/06/2019 16:00:00,140.97,17/06/2019 16:00:00,82.11,17/06/2019 16:00:00,83.02,17/06/2019 16:00:00,203.81,17/06/2019 16:00:00,50.87
18/06/2019 16:00:00,139.24,18/06/2019 16:00:00,84.3,18/06/2019 16:00:00,82.92,18/06/2019 16:00:00,204.51,18/06/2019 16:00:00,50.64
19/06/2019 16:00:00,140.92,19/06/2019 16:00:00,83.55,19/06/2019 16:00:00,83.81,19/06/2019 16:00:00,204.55,19/06/2019 16:00:00,51.12
20/06/2019 16:00:00,142.02,20/06/2019 16:00:00,85.24,20/06/2019 16:00:00,84.69,20/06/2019 16:00:00,205.12,20/06/2019 16:00:00,51.66
21/06/2019 16:00:00,140.23,21/06/2019 16:00:00,85.75,21/06/2019 16:00:00,83.82,21/06/2019 16:00:00,204.26,21/06/2019 16:00:00,51.55
24/06/2019 16:00:00,139.22,24/06/2019 16:00:00,84.5,24/06/2019 16:00:00,83.65,24/06/2019 16:00:00,203.92,24/06/2019 16:00:00,51.92
25/06/2019 16:00:00,139.94,25/06/2019 16:00:00,82.62,25/06/2019 16:00:00,84.25,25/06/2019 16:00:00,205.71,25/06/2019 16:00:00,51.76
26/06/2019 16:00:00,140.4,26/06/2019 16:00:00,82.55,26/06/2019 16:00:00,83.38,26/06/2019 16:00:00,204.55,26/06/2019 16:00:00,51.12
27/06/2019 16:00:00,139.3,27/06/2019 16:00:00,83.66,27/06/2019 16:00:00,83.56,27/06/2019 16:00:00,206.27,27/06/2019 16:00:00,51.08
28/06/2019 16:00:00,139.64,28/06/2019 16:00:00,83.95,28/06/2019 16:00:00,83.83,28/06/2019 16:00:00,207.66,28/06/2019 16:00:00,50.92
01/07/2019 16:00:00,141.65,01/07/2019 16:00:00,85.41,01/07/2019 16:00:00,84.55,01/07/2019 16:00:00,206.3,01/07/2019 16:00:00,51.6
02/07/2019 16:00:00,142.53,02/07/2019 16:00:00,84.96,02/07/2019 16:00:00,85.51,02/07/2019 16:00:00,209.58,02/07/2019 16:00:00,51.98
03/07/2019 13:00:00,142.98,03/07/2019 13:00:00,86.2,03/07/2019 13:00:00,87.79,03/07/2019 13:00:00,212.81,03/07/2019 13:00:00,52.1
05/07/2019 16:00:00,142.45,05/07/2019 16:00:00,86.82,05/07/2019 16:00:00,87.79,05/07/2019 16:00:00,211.24,05/07/2019 16:00:00,52.11
08/07/2019 16:00:00,141.02,08/07/2019 16:00:00,88.48,08/07/2019 16:00:00,87.44,08/07/2019 16:00:00,212.16,08/07/2019 16:00:00,52
09/07/2019 16:00:00,141.61,09/07/2019 16:00:00,88.04,09/07/2019 16:00:00,87.23,09/07/2019 16:00:00,212.09,09/07/2019 16:00:00,51.59
10/07/2019 16:00:00,143.54,10/07/2019 16:00:00,87.44,10/07/2019 16:00:00,88.38,10/07/2019 16:00:00,213,10/07/2019 16:00:00,51.82
11/07/2019 16:00:00,143.56,11/07/2019 16:00:00,88.29,11/07/2019 16:00:00,89.07,11/07/2019 16:00:00,212.69,11/07/2019 16:00:00,52.04
12/07/2019 16:00:00,144.88,12/07/2019 16:00:00,89.12,12/07/2019 16:00:00,89.77,12/07/2019 16:00:00,212.99,12/07/2019 16:00:00,52.12
15/07/2019 16:00:00,145.06,15/07/2019 16:00:00,89.48,15/07/2019 16:00:00,90.16,15/07/2019 16:00:00,214.21,15/07/2019 16:00:00,52.13
16/07/2019 16:00:00,144.3,16/07/2019 16:00:00,88.6,16/07/2019 16:00:00,90.08,16/07/2019 16:00:00,213.72,16/07/2019 16:00:00,52.14
17/07/2019 16:00:00,142.57,17/07/2019 16:00:00,87.5,17/07/2019 16:00:00,90.25,17/07/2019 16:00:00,213.71,17/07/2019 16:00:00,52.18
18/07/2019 16:00:00,141.63,18/07/2019 16:00:00,87.44,18/07/2019 16:00:00,91.5,18/07/2019 16:00:00,215.91,18/07/2019 16:00:00,52.03
19/07/2019 16:00:00,139.85,19/07/2019 16:00:00,86.55,19/07/2019 16:00:00,90.3,19/07/2019 16:00:00,213.87,19/07/2019 16:00:00,51.39
22/07/2019 16:00:00,140.84,22/07/2019 16:00:00,85.97,22/07/2019 16:00:00,90.92,22/07/2019 16:00:00,215,22/07/2019 16:00:00,51.22
23/07/2019 16:00:00,141.26,23/07/2019 16:00:00,86.7,23/07/2019 16:00:00,90.11,23/07/2019 16:00:00,214.31,23/07/2019 16:00:00,54.33
24/07/2019 16:00:00,141.29,24/07/2019 16:00:00,86.7,24/07/2019 16:00:00,90.65,24/07/2019 16:00:00,212.78,24/07/2019 16:00:00,53.78
25/07/2019 16:00:00,143.21,25/07/2019 16:00:00,87.28,25/07/2019 16:00:00,90.98,25/07/2019 16:00:00,214.44,25/07/2019 16:00:00,53.07
26/07/2019 16:00:00,144.65,26/07/2019 16:00:00,87.54,26/07/2019 16:00:00,99.11,26/07/2019 16:00:00,215.58,26/07/2019 16:00:00,54.17
29/07/2019 16:00:00,146.39,29/07/2019 16:00:00,87.62,29/07/2019 16:00:00,98.02,29/07/2019 16:00:00,214.98,29/07/2019 16:00:00,53.99
30/07/2019 16:00:00,144.93,30/07/2019 16:00:00,87.2,30/07/2019 16:00:00,96.65,30/07/2019 16:00:00,212.34,30/07/2019 16:00:00,53.72
31/07/2019 16:00:00,143.01,31/07/2019 16:00:00,86.03,31/07/2019 16:00:00,94.69,31/07/2019 16:00:00,210.72,31/07/2019 16:00:00,52.63
01/08/2019 16:00:00,141.85,01/08/2019 16:00:00,83.12,01/08/2019 16:00:00,95.38,01/08/2019 16:00:00,211.25,01/08/2019 16:00:00,52.03
02/08/2019 16:00:00,141.71,02/08/2019 16:00:00,81.14,02/08/2019 16:00:00,95.51,02/08/2019 16:00:00,214.48,02/08/2019 16:00:00,52.33
05/08/2019 16:00:00,138.3,05/08/2019 16:00:00,78.97,05/08/2019 16:00:00,93.7,05/08/2019 16:00:00,210.45,05/08/2019 16:00:00,51.65
06/08/2019 16:00:00,141.87,06/08/2019 16:00:00,81.3,06/08/2019 16:00:00,95.34,06/08/2019 16:00:00,214.08,06/08/2019 16:00:00,52.27
07/08/2019 16:00:00,134.86,07/08/2019 16:00:00,81.28,07/08/2019 16:00:00,95.22,07/08/2019 16:00:00,216.83,07/08/2019 16:00:00,53.18
08/08/2019 16:00:00,137.89,08/08/2019 16:00:00,83,08/08/2019 16:00:00,96.27,08/08/2019 16:00:00,218.01,08/08/2019 16:00:00,53.69
09/08/2019 16:00:00,138.52,09/08/2019 16:00:00,81.98,09/08/2019 16:00:00,96.3,09/08/2019 16:00:00,221.15,09/08/2019 16:00:00,53.42
12/08/2019 16:00:00,135.75,12/08/2019 16:00:00,81.65,12/08/2019 16:00:00,94.91,12/08/2019 16:00:00,217.16,12/08/2019 16:00:00,53.2
13/08/2019 16:00:00,137.01,13/08/2019 16:00:00,83.32,13/08/2019 16:00:00,96.63,13/08/2019 16:00:00,219.73,13/08/2019 16:00:00,53.5
14/08/2019 16:00:00,132.85,14/08/2019 16:00:00,81.03,14/08/2019 16:00:00,94.92,14/08/2019 16:00:00,216.48,14/08/2019 16:00:00,52.99
15/08/2019 16:00:00,133.41,15/08/2019 16:00:00,79.51,15/08/2019 16:00:00,95.53,15/08/2019 16:00:00,218.27,15/08/2019 16:00:00,53.87
16/08/2019 16:00:00,135.2,16/08/2019 16:00:00,80.28,16/08/2019 16:00:00,96.52,16/08/2019 16:00:00,218.47,16/08/2019 16:00:00,54.41
19/08/2019 16:00:00,135.29,19/08/2019 16:00:00,81.13,19/08/2019 16:00:00,96.66,19/08/2019 16:00:00,218.78,19/08/2019 16:00:00,54.69
20/08/2019 16:00:00,135.13,20/08/2019 16:00:00,80.53,20/08/2019 16:00:00,95.63,20/08/2019 16:00:00,218.47,20/08/2019 16:00:00,53.88
21/08/2019 16:00:00,135.76,21/08/2019 16:00:00,82.74,21/08/2019 16:00:00,96.32,21/08/2019 16:00:00,220.71,21/08/2019 16:00:00,54.1
22/08/2019 16:00:00,136.08,22/08/2019 16:00:00,83.31,22/08/2019 16:00:00,96.49,22/08/2019 16:00:00,219.49,22/08/2019 16:00:00,54.49
23/08/2019 16:00:00,131.67,23/08/2019 16:00:00,80.44,23/08/2019 16:00:00,94.7,23/08/2019 16:00:00,214.66,23/08/2019 16:00:00,53.74
26/08/2019 16:00:00,134.61,26/08/2019 16:00:00,82.25,26/08/2019 16:00:00,96.5,26/08/2019 16:00:00,216.91,26/08/2019 16:00:00,54.54
27/08/2019 16:00:00,134.49,27/08/2019 16:00:00,82.03,27/08/2019 16:00:00,96.09,27/08/2019 16:00:00,216.05,27/08/2019 16:00:00,54.72
28/08/2019 16:00:00,136.55,28/08/2019 16:00:00,83.48,28/08/2019 16:00:00,97.07,28/08/2019 16:00:00,218.07,28/08/2019 16:00:00,55.11
29/08/2019 16:00:00,137.84,29/08/2019 16:00:00,85.38,29/08/2019 16:00:00,97.7,29/08/2019 16:00:00,220.54,29/08/2019 16:00:00,55.05
30/08/2019 16:00:00,137.26,30/08/2019 16:00:00,84.5,30/08/2019 16:00:00,96.56,30/08/2019 16:00:00,217.97,30/08/2019 16:00:00,55.04
03/09/2019 16:00:00,136.31,03/09/2019 16:00:00,84.67,03/09/2019 16:00:00,96.77,03/09/2019 16:00:00,217.13,03/09/2019 16:00:00,55.3
04/09/2019 16:00:00,137.89,04/09/2019 16:00:00,86.35,04/09/2019 16:00:00,96.11,04/09/2019 16:00:00,218.5,04/09/2019 16:00:00,55.77
05/09/2019 16:00:00,138.84,05/09/2019 16:00:00,88.42,05/09/2019 16:00:00,95.56,05/09/2019 16:00:00,219.49,05/09/2019 16:00:00,55.12
06/09/2019 16:00:00,139.55,06/09/2019 16:00:00,88.69,06/09/2019 16:00:00,95.74,06/09/2019 16:00:00,220.03,06/09/2019 16:00:00,55.23
09/09/2019 16:00:00,138.83,09/09/2019 16:00:00,88.67,09/09/2019 16:00:00,94.16,09/09/2019 16:00:00,217.26,09/09/2019 16:00:00,54.52
10/09/2019 16:00:00,135.79,10/09/2019 16:00:00,86.83,10/09/2019 16:00:00,90.35,10/09/2019 16:00:00,209.68,10/09/2019 16:00:00,54.4
11/09/2019 16:00:00,136.19,11/09/2019 16:00:00,86.75,11/09/2019 16:00:00,90.98,11/09/2019 16:00:00,210.2,11/09/2019 16:00:00,54.77
12/09/2019 16:00:00,137.5,12/09/2019 16:00:00,87.67,12/09/2019 16:00:00,92.06,12/09/2019 16:00:00,212.15,12/09/2019 16:00:00,55.11
13/09/2019 16:00:00,138.02,13/09/2019 16:00:00,87.32,13/09/2019 16:00:00,90.48,13/09/2019 16:00:00,209.81,13/09/2019 16:00:00,54.26
16/09/2019 16:00:00,135.8,16/09/2019 16:00:00,87.27,16/09/2019 16:00:00,89.42,16/09/2019 16:00:00,207.4,16/09/2019 16:00:00,53.96
17/09/2019 16:00:00,136.31,17/09/2019 16:00:00,87.59,17/09/2019 16:00:00,90.75,17/09/2019 16:00:00,209.85,17/09/2019 16:00:00,54.24
18/09/2019 16:00:00,136.8,18/09/2019 16:00:00,88.08,18/09/2019 16:00:00,90.96,18/09/2019 16:00:00,210.43,18/09/2019 16:00:00,54.23
19/09/2019 16:00:00,133.3,19/09/2019 16:00:00,87.7,19/09/2019 16:00:00,91.56,19/09/2019 16:00:00,210.52,19/09/2019 16:00:00,54.52
20/09/2019 16:00:00,132.27,20/09/2019 16:00:00,86.68,20/09/2019 16:00:00,90.07,20/09/2019 16:00:00,209.39,20/09/2019 16:00:00,53.91
23/09/2019 16:00:00,132.46,23/09/2019 16:00:00,87.69,23/09/2019 16:00:00,90.81,23/09/2019 16:00:00,211.54,23/09/2019 16:00:00,54.14
24/09/2019 16:00:00,131.97,24/09/2019 16:00:00,87.18,24/09/2019 16:00:00,89.92,24/09/2019 16:00:00,212.02,24/09/2019 16:00:00,54.3
25/09/2019 16:00:00,133.09,25/09/2019 16:00:00,90.81,25/09/2019 16:00:00,90.35,25/09/2019 16:00:00,212.63,25/09/2019 16:00:00,54.17
26/09/2019 16:00:00,131.27,26/09/2019 16:00:00,92.17,26/09/2019 16:00:00,89.8,26/09/2019 16:00:00,212.6,26/09/2019 16:00:00,54.39
27/09/2019 16:00:00,129.96,27/09/2019 16:00:00,92.31,27/09/2019 16:00:00,88.37,27/09/2019 16:00:00,213.16,27/09/2019 16:00:00,54.31
30/09/2019 16:00:00,130.32,30/09/2019 16:00:00,93.92,30/09/2019 16:00:00,88.42,30/09/2019 16:00:00,214.71,30/09/2019 16:00:00,54.44
01/10/2019 16:00:00,129.55,01/10/2019 16:00:00,92.28,01/10/2019 16:00:00,86.51,01/10/2019 16:00:00,209.02,01/10/2019 16:00:00,54.65
02/10/2019 16:00:00,129.14,02/10/2019 16:00:00,91.49,02/10/2019 16:00:00,84.32,02/10/2019 16:00:00,206.27,02/10/2019 16:00:00,53.08
03/10/2019 16:00:00,128.15,03/10/2019 16:00:00,92.22,03/10/2019 16:00:00,84.67,03/10/2019 16:00:00,210.03,03/10/2019 16:00:00,53.84
04/10/2019 16:00:00,130.27,04/10/2019 16:00:00,93.07,04/10/2019 16:00:00,85.92,04/10/2019 16:00:00,211.69,04/10/2019 16:00:00,54.54
07/10/2019 16:00:00,130.9,07/10/2019 16:00:00,93.17,07/10/2019 16:00:00,85.85,07/10/2019 16:00:00,211.92,07/10/2019 16:00:00,53.87
08/10/2019 16:00:00,128.47,08/10/2019 16:00:00,91.75,08/10/2019 16:00:00,84.91,08/10/2019 16:00:00,211.11,08/10/2019 16:00:00,53.58
09/10/2019 16:00:00,129.33,09/10/2019 16:00:00,92.52,09/10/2019 16:00:00,85.85,09/10/2019 16:00:00,212.83,09/10/2019 16:00:00,53.83
10/10/2019 16:00:00,129.34,10/10/2019 16:00:00,93,10/10/2019 16:00:00,85.96,10/10/2019 16:00:00,211.76,10/10/2019 16:00:00,53.66
11/10/2019 16:00:00,130.02,11/10/2019 16:00:00,93.88,11/10/2019 16:00:00,86.36,11/10/2019 16:00:00,209.02,11/10/2019 16:00:00,53.3
14/10/2019 16:00:00,129.7,14/10/2019 16:00:00,94.88,14/10/2019 16:00:00,86.62,14/10/2019 16:00:00,208.38,14/10/2019 16:00:00,53.3
15/10/2019 16:00:00,129.76,15/10/2019 16:00:00,94.79,15/10/2019 16:00:00,86.45,15/10/2019 16:00:00,207.22,15/10/2019 16:00:00,53.51
16/10/2019 16:00:00,130.86,16/10/2019 16:00:00,94.88,16/10/2019 16:00:00,86.71,16/10/2019 16:00:00,208.3,16/10/2019 16:00:00,53.49
17/10/2019 16:00:00,132.37,17/10/2019 16:00:00,95.56,17/10/2019 16:00:00,86.29,17/10/2019 16:00:00,206.85,17/10/2019 16:00:00,53.79
18/10/2019 16:00:00,130.89,18/10/2019 16:00:00,96.1,18/10/2019 16:00:00,86.03,18/10/2019 16:00:00,208.5,18/10/2019 16:00:00,54.78
21/10/2019 16:00:00,130.26,21/10/2019 16:00:00,96.22,21/10/2019 16:00:00,85.35,21/10/2019 16:00:00,209.85,21/10/2019 16:00:00,54.23
22/10/2019 16:00:00,132.4,22/10/2019 16:00:00,95.6,22/10/2019 16:00:00,83.46,22/10/2019 16:00:00,199.27,22/10/2019 16:00:00,53.85
23/10/2019 16:00:00,131.13,23/10/2019 16:00:00,92.32,23/10/2019 16:00:00,82.74,23/10/2019 16:00:00,199.21,23/10/2019 16:00:00,54.64
24/10/2019 16:00:00,130.26,24/10/2019 16:00:00,91.5,24/10/2019 16:00:00,83.18,24/10/2019 16:00:00,196.02,24/10/2019 16:00:00,54.61
25/10/2019 16:00:00,130.9,25/10/2019 16:00:00,90.92,25/10/2019 16:00:00,83.38,25/10/2019 16:00:00,194.61,25/10/2019 16:00:00,53.75
28/10/2019 16:00:00,130.53,28/10/2019 16:00:00,90.85,28/10/2019 16:00:00,83.6,28/10/2019 16:00:00,191.78,28/10/2019 16:00:00,53.57
29/10/2019 16:00:00,129.48,29/10/2019 16:00:00,89.28,29/10/2019 16:00:00,84.13,29/10/2019 16:00:00,192.62,29/10/2019 16:00:00,53.41
30/10/2019 16:00:00,129.6,30/10/2019 16:00:00,90.19,30/10/2019 16:00:00,84.19,30/10/2019 16:00:00,196.89,30/10/2019 16:00:00,53.94
31/10/2019 16:00:00,129.92,31/10/2019 16:00:00,89.55,31/10/2019 16:00:00,84.56,31/10/2019 16:00:00,196.7,31/10/2019 16:00:00,54.43
01/11/2019 16:00:00,132.75,01/11/2019 16:00:00,89.18,01/11/2019 16:00:00,83.21,01/11/2019 16:00:00,193.94,01/11/2019 16:00:00,53.9
04/11/2019 16:00:00,132.92,04/11/2019 16:00:00,89.86,04/11/2019 16:00:00,82.37,04/11/2019 16:00:00,188.66,04/11/2019 16:00:00,53.14
05/11/2019 16:00:00,131.45,05/11/2019 16:00:00,89.88,05/11/2019 16:00:00,81.89,05/11/2019 16:00:00,192.18,05/11/2019 16:00:00,52.42
06/11/2019 16:00:00,131.27,06/11/2019 16:00:00,89.48,06/11/2019 16:00:00,82.99,06/11/2019 16:00:00,194.18,06/11/2019 16:00:00,52.8
07/11/2019 16:00:00,132.96,07/11/2019 16:00:00,90.4,07/11/2019 16:00:00,81.95,07/11/2019 16:00:00,193.08,07/11/2019 16:00:00,52.29
08/11/2019 16:00:00,137.96,08/11/2019 16:00:00,89.81,08/11/2019 16:00:00,81.77,08/11/2019 16:00:00,193.61,08/11/2019 16:00:00,52.21
11/11/2019 16:00:00,136.74,11/11/2019 16:00:00,90.05,11/11/2019 16:00:00,82.43,11/11/2019 16:00:00,192.64,11/11/2019 16:00:00,51.84
12/11/2019 16:00:00,138.58,12/11/2019 16:00:00,89.5,12/11/2019 16:00:00,83.32,12/11/2019 16:00:00,193.28,12/11/2019 16:00:00,51.71
13/11/2019 16:00:00,148.72,13/11/2019 16:00:00,91.29,13/11/2019 16:00:00,83.94,13/11/2019 16:00:00,195,13/11/2019 16:00:00,52.41
14/11/2019 16:00:00,147.15,14/11/2019 16:00:00,91.27,14/11/2019 16:00:00,84.38,14/11/2019 16:00:00,194,14/11/2019 16:00:00,52.63
15/11/2019 16:00:00,144.67,15/11/2019 16:00:00,93.04,15/11/2019 16:00:00,84.21,15/11/2019 16:00:00,193.97,15/11/2019 16:00:00,52.67
18/11/2019 16:00:00,147.65,18/11/2019 16:00:00,94.18,18/11/2019 16:00:00,84.02,18/11/2019 16:00:00,194.28,18/11/2019 16:00:00,53.03
19/11/2019 16:00:00,148.38,19/11/2019 16:00:00,93.61,19/11/2019 16:00:00,83.66,19/11/2019 16:00:00,193.44,19/11/2019 16:00:00,53.08
20/11/2019 16:00:00,146.93,20/11/2019 16:00:00,93.05,20/11/2019 16:00:00,83.6,20/11/2019 16:00:00,194.13,20/11/2019 16:00:00,53.22
21/11/2019 16:00:00,146.9,21/11/2019 16:00:00,92.16,21/11/2019 16:00:00,82.3,21/11/2019 16:00:00,192.35,21/11/2019 16:00:00,52.96
22/11/2019 16:00:00,148.29,22/11/2019 16:00:00,93.34,22/11/2019 16:00:00,83.02,22/11/2019 16:00:00,193.14,22/11/2019 16:00:00,53.03
25/11/2019 16:00:00,149.69,25/11/2019 16:00:00,92.9,25/11/2019 16:00:00,83.75,25/11/2019 16:00:00,191.89,25/11/2019 16:00:00,53.22
26/11/2019 16:00:00,151.64,26/11/2019 16:00:00,93.33,26/11/2019 16:00:00,84.56,26/11/2019 16:00:00,194.01,26/11/2019 16:00:00,53.9
27/11/2019 16:00:00,151.48,27/11/2019 16:00:00,94.14,27/11/2019 16:00:00,85.77,27/11/2019 16:00:00,196.3,27/11/2019 16:00:00,53.95
29/11/2019 13:00:00,151.58,29/11/2019 13:00:00,93.49,29/11/2019 13:00:00,85.43,29/11/2019 13:00:00,194.48,29/11/2019 13:00:00,53.4
02/12/2019 16:00:00,150.62,02/12/2019 16:00:00,93.56,02/12/2019 16:00:00,84.57,02/12/2019 16:00:00,195.18,02/12/2019 16:00:00,53.75
03/12/2019 16:00:00,148.58,03/12/2019 16:00:00,92.46,03/12/2019 16:00:00,84.82,03/12/2019 16:00:00,193.12,03/12/2019 16:00:00,53.8
04/12/2019 16:00:00,148.28,04/12/2019 16:00:00,93.72,04/12/2019 16:00:00,85.4,04/12/2019 16:00:00,194.31,04/12/2019 16:00:00,54.29
05/12/2019 16:00:00,147.44,05/12/2019 16:00:00,95.79,05/12/2019 16:00:00,84.45,05/12/2019 16:00:00,194.21,05/12/2019 16:00:00,54.19
06/12/2019 16:00:00,147.66,06/12/2019 16:00:00,97,06/12/2019 16:00:00,86.32,06/12/2019 16:00:00,195.35,06/12/2019 16:00:00,54.42
09/12/2019 16:00:00,146.21,09/12/2019 16:00:00,96.63,09/12/2019 16:00:00,86.28,09/12/2019 16:00:00,194.68,09/12/2019 16:00:00,54.07
10/12/2019 16:00:00,146.1,10/12/2019 16:00:00,97.01,10/12/2019 16:00:00,86.04,10/12/2019 16:00:00,194.95,10/12/2019 16:00:00,53.77
11/12/2019 16:00:00,147.59,11/12/2019 16:00:00,97.18,11/12/2019 16:00:00,86.59,11/12/2019 16:00:00,194.72,11/12/2019 16:00:00,53.95
12/12/2019 16:00:00,147.76,12/12/2019 16:00:00,97.72,12/12/2019 16:00:00,88.21,12/12/2019 16:00:00,196.31,12/12/2019 16:00:00,54.14
13/12/2019 16:00:00,146.38,13/12/2019 16:00:00,97.77,13/12/2019 16:00:00,88.67,13/12/2019 16:00:00,197.12,13/12/2019 16:00:00,54.42
